Source,Current_Mode,Dataset,ID,Sequence,Q_discharge_Ah,Q_nominal_Ah,SoH_%,DoD_%,CapFade_%,dSoH_per_cycle,EFC,Health_Label,C_rate_mean,C_rate_peak,T_avg_C,T_stress_norm,KI,KI_Source,RPA_ms2,CVI,RBF,DCSS,DCSS_Source,DCSS_Band,FSI,FSI_Source,FSI_Severity,Drive_Profile_Label,Fleet_DCSS_Equivalent,Profile_Rationale,Degradation_Driver,Expected_dSoH_from_FSI,Trip_ID,Distance_km,Drive_Time_min
Lab,Constant Current (CC),NASA,B0006,49,1.9458,2.0,97.29,97.29,2.71,-0.59,47.67,Healthy,0.994,1.007,31.54,0.5257,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4753,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,53,1.9242,2.0,96.21,96.21,3.79,-1.08,50.99,Healthy,0.994,1.007,31.22,0.5203,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4714,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,57,1.946,2.0,97.3,97.3,2.7,1.09,55.46,Healthy,0.994,1.007,31.12,0.5187,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4736,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,61,1.9014,2.0,95.07,95.07,4.93,-2.23,57.99,Healthy,0.994,1.007,31.03,0.5172,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4677,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,65,1.8787,2.0,93.93,93.93,6.07,-1.14,61.05,Healthy,0.989,1.007,31.0,0.5167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4647,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,69,1.8683,2.0,93.42,93.42,6.58,-0.51,64.46,Healthy,0.989,1.011,30.92,0.5153,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4635,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,73,1.856,2.0,92.8,92.8,7.2,-0.62,67.74,Healthy,0.983,1.01,30.93,0.5155,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4619,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,77,1.8452,2.0,92.26,92.26,7.74,-0.54,71.04,Healthy,0.972,1.007,31.01,0.5168,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4606,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,81,1.8572,2.0,92.86,92.86,7.14,0.6,75.22,Healthy,0.988,1.007,30.97,0.5162,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4619,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,85,1.9248,2.0,96.24,96.24,3.76,3.38,81.8,Healthy,1.0,1.008,31.1,0.5183,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4709,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,89,1.8822,2.0,94.11,94.11,5.89,-2.13,83.76,Healthy,0.994,1.012,31.31,0.5218,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.467,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,93,1.8553,2.0,92.76,92.76,7.24,-1.35,86.27,Healthy,0.989,1.007,31.13,0.5188,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4624,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,97,1.8393,2.0,91.96,91.96,8.04,-0.8,89.2,Healthy,0.983,1.007,30.83,0.5138,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4591,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,101,1.8185,2.0,90.93,90.93,9.07,-1.03,91.84,Healthy,0.977,1.007,30.76,0.5127,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4562,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,105,1.8135,2.0,90.67,90.67,9.33,-0.26,95.2,Healthy,0.975,1.007,31.3,0.5217,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4578,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,109,1.7971,2.0,89.86,89.86,10.14,-0.81,97.95,Degraded,0.969,1.007,31.06,0.5177,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4548,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,113,1.781,2.0,89.05,89.05,10.95,-0.81,100.63,Degraded,0.966,1.007,30.97,0.5162,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4524,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,117,1.771,2.0,88.55,88.55,11.45,-0.5,103.6,Degraded,0.963,1.007,30.83,0.5138,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4505,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,121,1.7605,2.0,88.02,88.02,11.98,-0.53,106.5,Degraded,0.96,1.007,31.08,0.518,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4503,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,125,1.7503,2.0,87.51,87.51,12.49,-0.51,109.39,Degraded,0.954,1.008,31.69,0.5282,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4516,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,129,1.7395,2.0,86.97,86.97,13.03,-0.54,112.19,Degraded,0.951,1.007,31.88,0.5313,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.451,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,133,1.7547,2.0,87.73,87.73,12.27,0.76,116.68,Degraded,0.955,1.007,31.54,0.5257,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4515,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,135,1.7659,2.0,88.3,88.3,11.7,0.57,119.2,Degraded,0.965,1.008,31.42,0.5237,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4525,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,139,1.7338,2.0,86.69,86.69,13.31,-1.61,120.5,Degraded,0.954,1.007,31.16,0.5193,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4473,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,143,1.7133,2.0,85.67,85.67,14.33,-1.02,122.51,Degraded,0.948,1.007,31.16,0.5193,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4447,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,147,1.7024,2.0,85.12,85.12,14.88,-0.55,125.13,Degraded,0.945,1.008,31.21,0.5202,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4436,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,149,1.8237,2.0,91.19,91.19,8.81,6.07,135.87,Healthy,0.991,1.007,33.61,0.5602,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4688,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,153,1.8081,2.0,90.41,90.41,9.59,-0.78,138.33,Healthy,0.983,1.007,32.86,0.5477,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4636,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,157,1.7758,2.0,88.79,88.79,11.21,-1.62,139.4,Degraded,0.974,1.007,32.21,0.5368,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4569,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,161,1.7447,2.0,87.24,87.24,12.76,-1.55,140.46,Degraded,0.962,1.007,31.97,0.5328,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.452,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,165,1.7292,2.0,86.46,86.46,13.54,-0.78,142.66,Degraded,0.956,1.007,31.74,0.529,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4491,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,169,1.7081,2.0,85.41,85.41,14.59,-1.05,144.34,Degraded,0.948,1.007,31.88,0.5313,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4471,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,173,1.6976,2.0,84.88,84.88,15.12,-0.53,146.84,Degraded,0.942,1.007,32.24,0.5373,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4473,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,177,1.6821,2.0,84.1,84.1,15.9,-0.78,148.86,Degraded,0.936,1.008,32.07,0.5345,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4446,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,181,1.6715,2.0,83.57,83.57,16.43,-0.53,151.26,Degraded,0.933,1.008,32.03,0.5338,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4432,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,185,1.6608,2.0,83.04,83.04,16.96,-0.53,153.62,Degraded,0.93,1.007,31.98,0.533,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4416,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,189,1.6511,2.0,82.56,82.56,17.44,-0.48,156.04,Degraded,0.924,1.007,32.24,0.5373,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4414,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,193,1.6401,2.0,82.01,82.01,17.99,-0.55,158.28,Degraded,0.921,1.009,32.56,0.5427,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4415,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,197,1.6292,2.0,81.46,81.46,18.54,-0.55,160.48,Degraded,0.915,1.008,32.49,0.5415,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4398,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,201,1.6088,2.0,80.44,80.44,19.56,-1.02,161.68,Degraded,0.909,1.013,32.43,0.5405,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4375,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
Lab,Constant Current (CC),NASA,B0006,205,1.6035,2.0,80.18,80.18,19.82,-0.26,164.37,Degraded,0.906,1.007,32.3,0.5383,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.4194,Mapped from Fleet DNA percentile matching profile label,Moderate,0.4357,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,HWFET_like,"Low-Moderate (DCSS~0.42, p25 Fleet DNA)","NASA: 1C constant discharge ~ highway cruise (low KI, HWFET p25 fleet)",Primary: temperature (avg 32C) + capacity fade from 168 cycles; KI=0 (CC),,,,
